label,APCA_0,APCA_1,APCA_2,APCA_3,APCA_4,APCA_5,APCA_6,APCA_7,APCA_8,APCA_9,APCA_10,APCA_11,APCA_12,APCA_13,APCA_14,APCA_15,APCA_16,APCA_17,APCA_18,APCA_19,APCA_20,APCA_21,APCA_22,APCA_23,APCA_24,APCA_25,APCA_26,APCA_27,APCA_28,APCA_29
1,5.321305760260707451e+00,3.549120990055305125e+00,1.019851360780556770e-01,2.231774503748079619e-01,2.248915050186880427e-01,2.514448328684737999e-01,9.823079967990280270e-01,-7.333940115169262919e-01,1.040352795129820596e+00,-3.060878581090471506e-01,-2.928513809406297352e-01,4.348374870235789669e-02,-1.306331221582426871e-01,-6.027988347670680813e-01,2.429676010083172688e-01,-6.381411125895602998e-01,-5.173611553859194245e-01,5.689707541403304925e-01,2.416676936704787171e-01,-5.429424212774459635e-01,4.632841776035092618e-01,-3.202418048977810350e-01,-7.287481242942825399e-02,2.533538308449917453e-01,3.333484567034162294e-01,3.485968526215544872e-01,-7.544691328027026689e-01,6.047947110979299268e-01,8.485434584599499397e-01,1.847230638641371270e+00
3,2.980949169325322501e+00,-4.095382632398897549e+00,-1.982144242994911820e-01,-4.938820729697208090e-01,-7.162164816299885217e-01,-8.847206397116142984e-01,-1.924277507203804236e-02,1.355308624763955638e-01,-6.232475991483068384e-02,2.511071573609229279e-01,-1.835646092176217159e-01,2.001095049540007942e+00,-2.404481827625131185e-01,3.051656347462490260e-01,-1.298384376795672424e+00,-3.713528724950974635e-01,-2.319901116350332193e-01,9.967359845433443333e-01,-6.692133144928261723e-01,5.996092641147654501e-02,-7.008345507399872387e-01,-7.548153414788847382e-01,6.388657224572527049e-01,-1.663386862256207854e-01,-4.684323630117966375e-01,8.965137059299657096e-01,5.667816971927487346e-01,-1.361492245296814563e+00,1.660799351141600544e-01,-4.878507850190425543e-01
1,6.094253160937220137e+00,4.277119761108075124e+00,4.141939678996760521e-01,-7.193100032044973391e-01,-1.005766135689625251e+00,-1.320663994329254187e+00,2.709891006204772079e+00,4.692890489468742210e+00,-5.196153928201378003e-01,-4.189996617702385961e+00,2.529809083600059072e+00,-3.262797050748898808e+00,-5.796347267013604920e+00,1.899658284329632796e+00,1.599328775324767582e+00,-4.212454555267775014e-01,-1.148640309007486371e+00,9.044309865548444405e-01,-2.705429541826968709e+00,1.403453476206484307e+00,3.802824927191909565e-01,-4.429520673999594038e+00,-7.437479356017703269e-01,-2.139567836657410016e+00,-2.337578370040002795e+00,-1.794414236923102424e+00,4.722408433395320349e-01,-1.361045048412745651e+00,-2.370829537923492270e-01,4.192264238640867613e-01
3,2.843100567128644673e+00,-6.215981346435226484e+00,1.234778539995915247e+00,7.951921427057774272e-01,8.262164288968490977e-01,-4.839039375485971184e-01,-5.595971582926471122e-01,-5.867595904018100272e-01,3.136878069940401970e-01,2.283322195466773452e-02,-1.018899826012463539e+00,-1.681873163860283737e+00,-4.404863768141104585e-01,-7.836159526711698742e-02,4.048619492890921934e-01,3.383799668857483400e-01,2.756404259876066853e-01,3.169853924152618574e-01,2.911583261681474077e-01,-4.339976619636263799e-01,-3.297976646896049746e-01,-7.174114155275730376e-01,7.743897453875155101e-02,-1.398009384842450187e+00,-5.180567027746343367e-01,5.029457812673061579e-01,8.661245851281829111e-01,-3.934306199736770648e-01,2.926162356699554823e-01,-4.155660802406527243e-01
1,4.581385125073164311e+00,4.159293717962100345e+00,1.265804406294982698e+00,1.873822766512554194e+00,1.342016128777913542e+00,6.713711920702233327e-01,9.331124550707241283e-02,5.071903612540028528e-01,-7.923408909194080696e-01,3.798117796060832552e-01,9.367859076759303960e-01,-2.013286210199062565e-01,7.825990348393722096e-01,-5.263998699573856355e-01,6.209714721449913766e-01,6.541739050738166750e-01,1.448080121021163347e+00,7.420557090614438023e-01,1.865059110455031810e-01,-5.024777457087926669e-01,-1.166037976570373225e+00,-1.466412328080010985e+00,-6.100714470008723744e-02,7.793430015539024591e-01,1.918525829935104066e-01,1.151831465865865933e+00,-1.696050001591304368e-01,-5.572915737195424102e-01,-8.136806983434492491e-01,6.973284907069587923e-01
8,-2.468337658988180028e+00,1.091616696127300612e+00,1.748245877990860730e+00,1.361861382083696892e+00,2.941752654751890184e-01,-1.749788128079463601e-01,5.301534157660737767e-01,1.178782289963085539e+00,-5.609124314572888625e-01,-1.176912268241337323e+00,-2.146184076574210176e-01,1.522725271757322751e+00,-5.720209485004680294e-01,-1.731842068832886827e+00,-7.849356386956397591e-01,7.744012000513974536e-01,3.868174546841849915e-01,-4.299594075319294051e-01,4.428350213423212223e-01,1.599233517555597728e-01,-2.886683786553017050e-01,-2.368914293159261886e-02,-7.916507656359237366e-01,-4.958114005765872911e-01,4.308235482985271481e-01,-1.108154148326433219e+00,-8.807252770875466652e-01,-1.032872496141255203e+00,-8.406434048411212667e-02,-2.282625329347724996e-01
3,3.660403985838875052e+00,-6.943417069393745145e+00,1.257517125154267834e+00,2.146424900399347135e-01,4.696837420782085104e-01,3.892286504748772302e-02,-6.570388833464365641e-01,5.394872903113793194e-01,-6.719309452951535144e-01,-4.176823468054354782e-01,-7.004736237865866882e-03,4.174948049071777745e-01,-8.334326665178789506e-01,7.395852117211139110e-01,4.122038627399156607e-01,1.145697902212957087e-01,5.697794218414881096e-01,1.157201173527850901e+00,3.383114623055675785e-01,2.042129759664984834e-01,-4.350758503005546229e-01,-6.442420830412377564e-01,6.615994468986169386e-01,2.632492862551352730e-01,-7.224910546903120512e-01,7.090906508690675292e-01,1.427852580203083643e-01,-1.091752061261227258e+00,-5.288097331999281892e-01,-2.809301177405841288e-01
3,3.677828226569912484e+00,-6.678892688760037721e+00,1.384907061758154256e+00,3.497529488978688983e-01,-4.512156981401129752e-01,-1.183583628456789105e+00,-7.433244046273235206e-01,1.016563409731017220e+00,-7.739420598215630553e-01,1.064960517184818878e+00,-7.352744114575722190e-01,5.862486110619830049e-01,5.939049752570885188e-01,4.261870014436703420e-04,1.214383309346201534e+00,9.138029052229028615e-01,1.592757937126613621e+00,4.248612990994574679e-01,8.296328003295984077e-01,4.635696971581942383e-01,-2.390153516062503702e-01,-2.798082057159253372e-03,5.151805571019280050e-01,7.206128549602094369e-01,-5.357516296694052604e-01,8.412107612921766453e-01,6.102358416103377259e-01,-9.066077393153447739e-01,-1.472071302638693346e-01,4.453070514368295124e-02
3,2.291206770836214268e+00,-4.741690754270492469e+00,4.146208016096496474e-01,-3.734155625818050273e-01,-1.141737337280493536e+00,-1.029081976489700789e+00,-9.475763731017604607e-01,-3.206641034571472981e-01,8.813509763241280659e-01,-1.629903561072219675e+00,8.517998694830160034e-01,3.312290865799158435e-01,-9.019517997789311403e-01,-9.203854704060853154e-01,7.365805921823056490e-01,-2.153720123338250525e-01,2.731559027309283239e-01,3.745481500974268685e-01,4.983888020273281039e-01,-4.120897724686789498e-01,-1.619049367707110776e-02,-3.048475714180345353e-01,-3.614093106580522075e-01,6.650021360227601486e-01,6.123534492074190760e-01,-4.134879675627290974e-01,-1.062796607068070776e+00,1.673099713651463150e+00,9.078201875810999744e-02,5.593670595060142858e-01
1,5.696956342225820258e+00,3.617837541587222816e+00,5.011438337526025188e-01,1.600325443952766546e+00,1.073804825824953735e+00,5.014566962094989533e-01,1.552578998009300326e+00,9.228018618368961645e-01,-1.477960864040709331e-02,-9.642598479823160096e-01,4.324264668298843928e-01,-5.308078832709088868e-01,-1.217936209521905877e-03,4.893791926640515544e-01,-4.678561966179445863e-01,-9.313816447268312704e-01,-1.371933150177906180e+00,1.505808080041747543e-01,-1.091836244024453784e+00,-3.555552220812414621e-01,2.340864686299373165e-01,2.326163825950139596e+00,1.285616453527159475e+00,-5.167824344772862233e-01,-1.351621827259019692e+00,2.269075401571357953e-01,5.220831694710000859e-01,-1.303363895802338579e-01,9.250723704096763811e-01,4.226118815536551443e-01
1,6.470555056828022344e+00,3.452572715051199115e+00,-3.821700111322178239e-01,8.065443166656078855e-01,3.407400342367294943e-01,-3.522804183561305535e-01,2.244921566303286209e-01,1.300013110956394158e+00,-1.939713725255879928e-01,6.395495015909445809e-03,-1.065582657482816664e+00,1.242266067381513128e+00,2.224895612076707163e+00,-8.474241022828572500e-01,-2.131981233785894547e-01,-1.627788389891763610e-01,1.861572764175003281e+00,4.942277172697132626e-01,6.248027320624001124e-01,-6.346926097937769518e-01,-6.388408333586572674e-01,5.820569635440034917e-01,1.178680346092770170e+00,-7.783923632587627095e-01,-1.970096776323528864e+00,4.582820467365608108e-01,2.655441861953491411e-01,5.267398235139750806e-01,-2.307320899022567429e-01,4.034791269531727287e-01
3,3.275853782654350788e+00,-6.355474972033002601e+00,1.270091945767297226e+00,5.832731234703921602e-02,-1.163248154917782655e-02,-5.494139208989917700e-01,-2.399922916603893230e-01,-5.689898658095796646e-01,6.798998734432181168e-01,7.353494912478150125e-01,1.468169375303514934e-01,4.287592451266499238e-01,-3.168141884967398680e-01,-1.695925043554826983e+00,-3.214448514961344427e-01,-1.767421828848239285e+00,1.459184059157786706e+00,8.556877702589953394e-01,8.072903361485219698e-01,-1.005875438457464188e-01,-5.548778856625680850e-02,2.950843318444481556e-01,1.360669869233601878e-02,9.663102842783584112e-01,-8.110796229226792109e-01,-6.737873730899449631e-01,5.999983076307752183e-01,-9.591525962187430476e-01,9.835618492810138669e-01,-5.856797432215008620e-02
3,2.743977873575399240e+00,-6.018885556293777306e+00,7.360898670714183245e-01,-4.074112952143182920e-01,-5.211010566745490902e-01,-1.387069755727860176e+00,1.214915076912000680e-01,-8.106173546966054522e-01,-1.528005508864356717e-02,8.783776843401430723e-01,-7.612208254401261476e-01,1.619251857121781324e+00,-5.116399858854958627e-01,2.248475877442627502e-01,-8.224728030747191498e-01,3.391005905285808253e-01,-9.044601431421540882e-02,4.014753801835932445e-01,6.561166313396420424e-01,8.615090537838152596e-01,-2.283522482922446084e+00,-8.708621694684234305e-01,-9.651279531923827315e-02,-9.193411605706740541e-01,3.720969502607474923e-03,7.120144777954574566e-01,1.687332074077457111e+00,-1.184952460791546924e+00,-1.340912387642206327e-01,-7.656774710719309596e-01
3,1.381362324732106517e+00,-1.126660944719163782e+00,-6.205252668955726358e-01,-1.617806977765508414e+00,-3.031619147567168326e+00,-2.133087793821653921e+00,2.806520346495167129e-01,8.306818731737286576e-01,5.313949657345850008e-01,1.137195544456859997e+00,5.266601258447515255e-01,-9.971951110690886466e-01,-1.138430153625773933e+00,-6.065141410108932513e-03,1.461059770177277395e+00,2.512796712214434014e-01,9.429373953652929741e-01,8.250001926870155211e-01,-1.147809761014585206e+00,6.258415376724010271e-01,-6.509150038783564352e-01,7.738011730120490927e-01,-1.814779922211154251e+00,-1.957730319367038951e-01,1.004712813579722752e+00,1.685504160764709880e+00,-6.415023678480162861e-01,6.741954407286631090e-01,-1.766455562411023972e-01,-2.907687509050734809e-01
7,-3.089288755743127002e+00,2.440394134325054448e-02,1.847205650420047363e+00,-7.200146014342114764e-01,5.340664732689867078e-01,2.381236075798459417e+00,-6.920772979542931524e-02,1.100321151497098554e-01,-9.604810519079420850e-01,-6.053519700715175311e-01,-1.005263930675728973e-01,5.442244095165187368e-01,3.557814553161894322e-01,-8.234603814128345078e-01,-3.145763739977565088e-01,4.019200626263716991e-01,1.097042452444028537e+00,-1.495015269951172066e+00,5.632935798208706935e-01,-8.455112495775006856e-03,-8.121844654465402158e-01,1.185634141941480646e+00,-1.114400500984833314e-01,-1.813577605564910267e-01,-9.193249349797277814e-01,4.704620642685772847e-01,-7.544728261257347413e-01,-3.817397517846692900e-01,-7.901934366114422570e-01,7.049760012459626024e-01
9,-1.915685281038909782e+00,7.023238734266078476e-01,-1.809602250891741759e+00,-1.179899573323980544e+00,-8.118142071445987318e-01,-6.041229781136304711e-01,1.872135110441006001e+00,-6.359260751443909232e-01,-7.277209724544174696e-01,-7.249430989550043059e-01,-7.429461367535511451e-01,9.725397449935481164e-01,-1.458626314834714222e-01,-1.542030577106223710e+00,4.444805463739908147e-01,-4.959995520487510134e-01,3.878956136980492020e-01,1.107200997806439657e+00,3.871626921622071116e-01,-5.098871310088226583e-01,-2.302925732200356707e-02,-1.419558426687576036e-01,-5.999171815439583444e-01,9.392069868919110387e-02,-4.381278471477363934e-01,2.982506551946591516e-03,1.650582866943206550e-01,-2.758322407768857426e-02,5.932067468099903040e-01,8.140851183309806560e-02
9,-2.455515723156766139e+00,-7.377291036688408965e-02,-2.581785344244560854e+00,-2.815312085310237133e+00,1.896460838173490204e+00,-8.297243342362247143e-01,1.939956085557845267e+00,7.630064141880288364e-01,-1.994971644133412880e+00,-4.356753530084122583e-01,-1.511503790410944514e+00,1.854226394828625724e+00,-1.071708108211842370e-01,-1.850988536118707062e+00,1.679447512090601391e+00,8.634107545367369907e-01,1.622220661593904156e-01,3.289359894197513290e-01,-6.699490100174908536e-01,-3.809315226252588116e-01,6.027688544702807655e-02,-3.083301897654699975e-01,1.738940552324763633e+00,-5.257329853022231492e-02,6.263590048300196056e-01,6.361860920025683708e-01,7.249634742415173028e-01,-1.750175869251636929e+00,-8.493421587087248703e-01,6.312202899865909655e-01
3,3.547884016127797580e+00,-5.367573741299376699e+00,4.093605503153936453e-01,6.462910387868472384e-01,1.456617008802606250e+00,-1.501954115716059024e-01,-3.282917620996574914e-01,-1.034613487484731698e+00,1.132067989237754979e+00,5.546731490689761346e-01,5.818774196759762818e-01,-5.533823057629749798e-01,-1.584965257769890945e+00,-1.202411289388009286e-01,-6.303452172194522474e-01,2.784176493250514750e-01,7.137543786404704216e-01,1.104613218518444018e-01,-4.638064664029382111e-01,-8.265743522945752098e-01,2.163384398168408454e-02,2.847975655932448169e-01,3.942494889770243455e-02,-9.240459442070784180e-01,-5.738670679328929936e-01,4.218710024052453877e-01,1.195250546823929838e+00,-1.423744392961862504e+00,3.147351202429127248e-01,-9.184555015714178650e-01
7,-9.721996785876872993e-01,-8.643132424643740208e-01,8.006766064001994421e-01,-5.124667351305400853e-01,-1.934611367071346288e+00,-1.651419738143253602e+00,7.216743531090209496e-01,3.377454483788319695e-01,-1.282644629121569568e-01,-8.166647785429030915e-01,-4.701192236945123983e-03,-1.441071231557098153e+00,2.194936522661014688e+00,-5.729326301490701434e-01,-3.848131520432024333e-01,7.886148275315786327e-01,-2.095020094681157852e-01,-9.315536753555964111e-01,-1.066396885697306063e-01,3.832448100119257295e-01,-7.390878513298662078e-01,-9.127738091167814094e-01,-3.193816227511782069e-01,4.877050817978383357e-01,-1.510199876740646145e-02,9.224843337475530092e-01,-1.026241227222909780e+00,5.208965598945868719e-02,1.293166028525722100e-01,3.161532364180877352e-01
7,-3.691555954447546029e+00,1.251071070445752387e+00,-1.217053127198632761e-01,-7.248356971162752682e-01,2.841137947257416085e-01,1.463541407129456573e+00,-5.869903561902838768e-02,1.377880000843619390e+00,5.562535697201479445e-01,1.482584188319520546e+00,1.331054124843285003e+00,-3.990523835106123407e-01,-7.567297279253111242e-01,-9.008321732232753565e-01,2.087469233389865675e+00,1.632331510356605397e+00,1.316472349781480755e+00,-5.397396140242755047e-01,-2.248889174186266271e-01,-1.364397833800707893e+00,-1.026608223846833035e+00,-1.931195785578338209e-01,7.685838228103734071e-01,2.589567882227234996e-01,-4.890684007762658991e-01,3.795868259601556383e-02,-1.697152327570416452e-01,-1.390844996944927692e+00,1.171376841308332528e+00,-4.235590437416336673e-02
0,5.371240052516417229e+00,3.028645364164497256e+00,-1.233613016566023762e-01,8.030102768007696401e-01,-4.077086586759800513e-01,-4.429657048641819639e-01,-2.213316577110696848e+00,-6.190813795920201423e-01,-1.304877664579938479e+00,-9.619672425405377814e-01,-6.114118533463129557e-02,2.098130791162486464e+00,-3.338072258278458326e-01,5.331141513956019207e-01,1.056663121545793116e+00,8.097872277129599672e-01,1.181835426480195350e+00,6.427076688018909523e-02,9.525354143272359853e-01,-8.887057819086434662e-01,-7.340313778525041633e-01,-9.465422781483965320e-01,-2.088220699639160016e-01,-7.175094070862783058e-01,-8.613853047663495577e-01,1.695981429966820359e-02,-1.811451640147179742e-01,-5.650109076490302806e-01,-7.958821858890464673e-01,7.405212841541793933e-01
1,7.849805687778515839e+00,4.661246361743904387e+00,6.432061226829316469e-01,5.495806086374515065e-01,1.424404530346899511e+00,1.044564643192312348e+00,4.462533486806455896e-01,-1.013575812063512993e+00,2.801847576362047065e-01,-6.921971191070093177e-01,-5.464827560757905545e-01,6.780337245924417111e-02,2.792897790023989302e-01,7.833158951286051108e-01,-1.025352306795090040e+00,1.475422028144724729e-01,-2.579875664165888205e-01,2.685293994036320187e-01,4.359920852270933178e-01,-4.592308151283353013e-01,-1.478237552750266470e+00,-6.567839682245922850e-01,8.114696808989343424e-01,-9.685011451172503838e-01,7.281719855207459124e-01,5.515737957605111319e-01,2.406358301153385393e-01,1.241308506684895452e+00,3.217107959706807296e+00,5.145020727591170795e-01
3,2.991287329983067345e+00,-6.874766023173943807e+00,1.127226821549324187e+00,-2.241663418246296058e-01,-1.523499932433798887e-01,-4.469054897080121380e-01,-6.785492790966931587e-01,2.275763308011239938e-01,-7.519004995764039245e-01,-6.463225942920965139e-02,6.886058584250082104e-01,2.437477325520641218e-03,-4.990706361766999444e-01,-8.178150216232806802e-01,-2.056341773351178792e-01,1.036908919713766863e+00,2.006795736472437031e-01,4.003110970448116590e-01,-5.553940025167085626e-01,2.915128734667332133e-01,-3.673817628807368174e-01,2.613723618085197486e-01,-1.040113018138915171e-02,1.838297525053462014e-02,-3.336011056937606550e-02,-4.491830814556450613e-01,4.862836050669126775e-02,1.679215541173872672e-01,-5.928474822413841439e-02,-5.946270371513611569e-02
10,-3.269753979634737462e+00,1.253547408624391180e+00,-4.444341424408604357e-01,1.326991663660271659e+00,3.257301689395561084e+00,-6.778659384128553622e-01,-1.070084882797609716e+00,-3.339172175011619337e-01,6.637055523800335921e-01,-4.292418364134967801e-01,2.962068836782852932e-01,1.607535972450058748e-01,-1.473378421977435404e-01,-5.393242500151099739e-01,-2.982022232807460815e-01,-2.225078774591313924e-01,1.001205921229871398e+00,1.043122259976466459e+00,1.146131454842622910e+00,1.223905760338167115e+00,3.326353943225997534e-01,-2.641808851720375481e-02,6.997114780205300200e-01,3.044407602894075304e-01,3.408191724742347106e-01,-2.783987113001655245e-01,3.799556513827727633e-01,-1.282259280207555863e+00,1.647241584990739305e-01,1.073871321796186606e+00
3,1.970884486065065389e+00,-4.633893316247263527e+00,1.077415296407602252e+00,-3.106565261517828525e-01,-4.694800893688974019e-01,-8.368504668269333147e-01,3.286144349244409651e-02,-1.179711320956860821e+00,3.909595445058048346e-01,1.660578585851889277e-01,2.026292208416551888e-01,5.140908924874392216e-01,-2.565003233889801004e-01,-9.262178592126945054e-01,4.441693696643599365e-01,-2.934904381628305470e-01,-5.720348039576159671e-01,3.378130285433564861e-01,5.882966586548722399e-01,4.324195725680666791e-01,-8.375697160115357087e-02,-4.078905383019652137e-02,3.034094158498473748e-01,-7.072462613064548487e-01,4.387663188928828811e-02,6.625124696207569386e-01,5.933542395523518920e-01,-6.799078278084073057e-01,3.933489733099992947e-01,8.211445146450824240e-02
3,2.735774054576959102e+00,-5.346997410689380281e+00,1.465157251327247279e+00,-7.486046141392689313e-01,-5.859044262476089671e-01,-8.810325773185648801e-01,2.971108035315879192e-01,-2.770367919494657327e-01,5.398202905238843607e-01,-2.709666502984046654e-01,-1.585613603316213149e+00,-4.346230535523081806e-01,-9.807734437676371986e-01,9.493207962647892684e-02,7.222670491426520512e-01,3.733476479552246818e-01,-2.513461805395334481e-01,1.752280102765371828e+00,1.707838876745431389e-01,7.289990968945636585e-01,-4.654523465869941368e-01,1.011130708905813469e+00,1.081676016520738637e+00,1.558206411470377528e+00,2.636160632807748594e-01,-5.971877300436235769e-01,-7.590829619292119301e-02,1.343741726449003138e-01,5.564784769215974647e-01,3.870530842547628692e-01
0,4.031302993003051505e+00,6.913097463899621486e-02,-8.170319959056776549e-01,7.023170016539397320e-01,8.060844897429109146e-01,1.186386690481213736e-02,-1.196522744024322682e+00,6.846951582023487193e-01,-5.641222953880060675e-01,-4.723847305632322691e-01,3.858869877878097765e-01,1.471625342119669000e-01,-8.812063529456454214e-01,5.522566197942709865e-01,5.323234553983935413e-01,-1.316407881098350108e-01,7.135726987567297952e-01,-4.581016666099247403e-01,1.717355989790505244e-01,9.909961707727044100e-02,-2.844152767958162409e-01,-1.061167067107419426e-01,-7.800851375679674904e-01,5.761180586513421353e-01,1.381204846183995638e+00,4.844787122800282564e-01,2.753244466958580383e-01,6.030550423722031983e-01,-4.322087100025656103e-01,-1.018208860164045104e+00
3,2.477804633073125817e+00,-5.314967455820127640e+00,6.488527199319549243e-01,7.336670198157811962e-01,-3.239350976561785472e-02,-5.812414745584668641e-01,2.772259844663782502e-01,-4.058213950193434449e-01,2.672486858061396964e-01,-8.558364787895799131e-01,8.880745584569783579e-01,-1.336218861675735781e+00,2.959483274971556277e+00,4.426835982240469036e-01,-6.565056439006904387e-01,1.540245015172487131e+00,1.622010045986896076e-01,-1.026920906024997998e-01,-4.503328086954647147e-02,-4.100877338764847835e-01,5.847055435050143579e-01,-7.457381129300912903e-01,1.163034237171637120e+00,-1.602274260373864057e-01,8.127657323473924667e-01,9.987882678654132901e-03,8.619630117877720155e-01,-1.005937254616783516e+00,2.374715301174434023e-01,1.640616307788936024e-01
1,4.202504874634719556e+00,2.316978572075900189e+00,-9.193224368191553753e-01,-5.335250536105452523e-01,2.297761455653141993e-01,4.377164794184386087e-01,5.400696508676687824e-01,2.586932266143009973e-01,-6.852551167271537791e-01,-1.372521266737299461e+00,-7.898260651981848790e-01,3.805925235796827066e-01,9.465746269426680293e-01,-7.828388362474865136e-01,5.925470149807555709e-01,1.389294346341642117e-01,8.654030063164878106e-01,-6.002215369144696666e-01,3.269309143826906183e-01,-1.467553610475776961e-02,-4.503060973873806438e-01,3.780692596406283745e-01,-1.221595504242841468e+00,4.739437938991913901e-01,9.463502503218474970e-01,1.485577013918710554e+00,1.396466953977224756e+00,7.078230975395353175e-01,8.453197631671963697e-01,-5.814280092463545158e-01
